strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.613125,0.524336345,-0.185023257,-0.073901285,0.934573379,101.0511224,62.58393282,45.87711742,-134691.4388,2297.742518,1133.752772
0.61375,0.558960618,0.127484822,0.077256205,0.648639667,101.0902743,62.57841184,45.8747602,-134670.2612,2273.054133,1121.571021
0.614375,0.754936565,-0.306844901,-0.122641795,1.389767767,101.1294262,62.54708901,45.86456167,-134704.1842,2303.195244,1136.443257
0.615,0.786514275,-0.055844581,-0.166643625,1.276853498,101.1685781,62.58835022,45.82824514,-134708.4311,2304.425161,1137.050123
0.615625,0.975909853,0.443571278,0.200411424,0.971549734,101.2077301,62.6240617,45.84491616,-134701.8282,2294.884522,1132.342578
0.61625,0.922182193,-0.111321699,0.106958146,1.334303801,101.246882,62.55566428,45.85706572,-134709.7483,2299.922513,1134.828425
0.616875,0.896591106,-0.094982926,-0.144783692,1.438805285,101.2860339,62.60016135,45.81978051,-134682.0482,2269.738072,1119.93481
0.6175,1.194357677,-0.005267263,0.043453328,1.663145969,101.3251858,62.58979626,45.8359933,-134692.2982,2277.37293,1123.702004
0.618125,1.247054802,0.024990058,0.164568541,1.63850569,101.3643378,62.57788375,45.84672156,-134707.0807,2289.79275,1129.830195
0.61875,1.045198894,-0.12449795,-0.144256927,1.668348367,101.4034897,62.59814151,45.8240237,-134705.1311,2285.860791,1127.890086
0.619375,1.094057142,0.096685908,0.160593648,1.367548051,101.4426416,62.57329535,45.86784193,-134708.6109,2286.947572,1128.426326
0.62,0.860136139,-0.150278007,-0.071714126,1.376754862,101.4817936,62.56016223,45.85370088,-134708.8664,2284.594364,1127.265206
0.620625,0.606446362,-0.191098566,-0.151516504,1.10097791,101.5209455,62.5666037,45.85394725,-134711.929,2285.361601,1127.643776
0.62125,0.743252259,0.213301285,0.221345392,0.743841059,101.5600974,62.58878252,45.87746659,-134718.0088,2288.65703,1129.269807
0.621875,0.413299294,-0.050548196,-0.0746505,0.673669367,101.5992493,62.58237063,45.86203814,-134707.9763,2275.956742,1123.003227
0.6225,0.358893461,-0.201872568,-0.118545329,0.741181332,101.6384013,62.57807338,45.86287858,-134720.1656,2285.444942,1127.684898
0.623125,0.613245861,0.170709628,0.227291889,0.589915535,101.6775532,62.62099435,45.86776841,-134718.2672,2280.575622,1125.282277
0.62375,0.280629303,-0.000482833,-0.139437641,0.524202927,101.7167051,62.60356832,45.8423457,-134714.0971,2273.736716,1121.907822
0.624375,0.316813341,0.017468517,0.087862198,0.383381299,101.755857,62.60184504,45.89110991,-134701.1447,2258.133289,1114.208774
0.625,0.300516164,0.017266582,0.013027629,0.403606184,101.795009,62.58369901,45.88306718,-134708.8873,2263.346727,1116.781191
0.625625,0.193472452,0.009541464,-0.085308018,0.347196749,101.8341609,62.60015021,45.86471647,-134713.3985,2264.874943,1117.535243
0.62625,0.345840084,-0.129131313,0.065851888,0.584815926,101.8733128,62.58207072,45.89120731,-134733.2842,2282.225191,1126.096207
0.626875,0.146633571,0.032517964,-0.016693024,0.205230772,101.9124647,62.59421755,45.87508281,-134723.9637,2270.505506,1120.313477
0.6275,0.280494698,0.198898938,0.096605732,0.22569209,101.9516167,62.60078065,45.86947595,-134729.5299,2273.589049,1121.83496
0.628125,0.51170218,0.078122,0.112483057,0.590379846,101.9907686,62.59742632,45.8682998,-134740.9332,2282.819346,1126.389376
0.62875,0.341577024,-0.106353816,-0.256374358,0.762032845,102.0299205,62.59571808,45.82436511,-134729.141,2269.207099,1119.672817
0.629375,0.661243473,0.124222473,0.082276473,0.790793151,102.0690724,62.6021434,45.8606259,-134717.7866,2256.11262,1113.211735
0.63,0.816285151,-0.126781098,0.058677645,1.223821077,102.1082244,62.56294965,45.84295012,-134722.0962,2258.977812,1114.625479
0.630625,0.849305903,-0.074169031,-0.144887371,1.358759472,102.1473763,62.61368868,45.80362977,-134718.2659,2254.388662,1112.361099
0.63125,1.22892944,0.128268627,0.152728722,1.539565038,102.1865282,62.60878924,45.82347461,-134732.216,2267.37902,1118.770806
0.631875,1.132701205,-0.072696649,-0.07894603,1.709126111,102.2256802,62.59353983,45.80868231,-134729.9353,2264.651075,1117.424782
0.6325,1.175784809,0.036910884,0.000723898,1.63679915,102.2648321,62.58689878,45.80819138,-134722.4923,2256.712297,1113.507628
0.633125,1.276191355,0.033383251,0.053839242,1.743311538,102.303984,62.59116208,45.81310431,-134734.0212,2267.664095,1118.911467
0.63375,1.272346079,0.048919369,-0.044253564,1.799691288,102.3431359,62.59545698,45.79984584,-134747.6538,2280.450377,1125.220479
0.634375,1.21196643,0.239472455,0.122162349,1.465325604,102.3822879,62.60066104,45.82723,-134724.4343,2256.887807,1113.594228
0.635,1.219217588,-0.157870594,-0.047383019,1.874261578,102.4214398,62.60914696,45.81525433,-134712.1695,2244.245736,1107.356374
0.635625,0.943212578,-0.116458124,-0.197384673,1.558978252,102.4605917,62.60255241,45.80751876,-134737.9255,2268.970681,1119.556164
0.63625,1.083180112,0.032907229,0.069272668,1.460275276,102.4997436,62.58757323,45.84206979,-134718.9037,2249.21213,1109.806894
0.636875,1.003379346,0.100232771,-0.013315763,1.364637663,102.5388956,62.61075686,45.83355222,-134739.6212,2268.699036,1119.422129
0.6375,0.599831142,-0.102532798,-0.099181766,0.990931571,102.5780475,62.58151331,45.84806738,-134745.6174,2273.498336,1121.7902
0.638125,0.365034542,0.005714021,0.002207141,0.510653755,102.6171994,62.58266219,45.88441097,-134733.7772,2260.347226,1115.301176
0.63875,0.085954249,-0.166023236,-0.132673986,0.335265761,102.6563513,62.59318976,45.87736955,-134736.7822,2261.540236,1115.889831
0.639375,-0.084213976,0.052901914,0.025269245,0.177625751,102.6955033,62.59427744,45.90370243,-134753.6209,2276.006263,1123.027662
0.64,-0.18113642,0.025575274,0.102132632,0.358931901,102.7346552,62.55741055,45.93051001,-134735.1087,2255.270845,1112.796387
0.640625,-0.428534272,0.035931697,-0.004140535,0.630431966,102.7738071,62.58697603,45.92417848,-134736.0261,2253.866404,1112.103407
0.64125,-0.535111267,0.002883066,-0.072170162,0.713712376,102.8129591,62.58264717,45.9220609,-134740.7277,2256.238969,1113.274078
0.641875,-0.518266377,-0.060980731,0.012704834,0.70460638,102.852111,62.56573109,45.93264262,-134751.8913,2265.288597,1117.739349
0.6425,-0.498733567,0.050243376,-0.056253922,0.713095782,102.8912629,62.59864597,45.90730878,-134750.8059,2262.135266,1116.183431
0.643125,-0.402610548,0.088656516,0.088902985,0.69493089,102.9304148,62.58480756,45.92799834,-134747.3334,2256.938667,1113.619324
0.64375,-0.614845226,-0.167194504,-0.149546119,0.645914773,102.9695668,62.56068529,45.92916645,-134752.6493,2260.502746,1115.377912
0.644375,-0.572361364,0.023901198,0.061244344,0.870850015,103.0087187,62.57455059,45.9582357,-134747.0621,2253.230433,1111.789606
0.645,-0.381950738,-0.140326401,0.065594889,0.548710292,103.0478706,62.56117285,45.93926482,-134746.5604,2251.067393,1110.722318
0.645625,-0.375706114,0.023682162,-0.17392422,0.489157654,103.0870225,62.62368928,45.88756215,-134753.7425,2256.954001,1113.62689
0.64625,-0.059096877,-0.161459466,0.025336912,0.229128896,103.1261745,62.57160485,45.91366878,-134754.3507,2256.092487,1113.201801
0.646875,0.234989978,-0.075210202,0.038402769,0.38441981,103.1653264,62.57648981,45.8948634,-134745.6056,2246.481485,1108.459538
0.6475,0.297672254,0.072408331,-0.120918777,0.513164358,103.2044783,62.60053131,45.85681809,-134752.8062,2252.946742,1111.649627
0.648125,0.563863318,-0.1373228,0.096282015,0.874565867,103.2436302,62.55206347,45.88137205,-134754.1598,2253.436889,1111.891475
0.64875,0.770811917,0.226695951,0.090580229,0.881648923,103.2827822,62.59317247,45.84558142,-134757.7616,2256.432212,1113.369429
0.649375,0.515179454,0.105563412,-0.105156115,0.772660494,103.3219341,62.60881284,45.82542705,-134713.8807,2212.958597,1091.918665
0.65,0.74331999,-0.173397649,-0.059372274,1.223800591,103.361086,62.57397259,45.84329735,-134754.5188,2253.318074,1111.832849
0.650625,0.860758089,-0.031614207,-0.062757368,1.284592936,103.400238,62.6053567,45.81550515,-134747.5122,2246.317601,1108.378674
0.65125,0.827531725,-0.091299671,-0.121189993,1.32106679,103.4393899,62.59297233,45.81729239,-134738.8597,2238.036468,1104.292595
0.651875,1.090760849,-0.019037596,0.117555782,1.482375945,103.4785418,62.59353169,45.83439484,-134757.5769,2256.736502,1113.519571
0.6525,0.865737454,0.080878211,-0.091580102,1.249881115,103.5176937,62.61925102,45.82042031,-134739.127,2238.866029,1104.701918
0.653125,0.97595196,-0.040728653,0.062291701,1.370776324,103.5568457,62.57655063,45.84645291,-134764.2436,2264.319654,1117.261252
0.65375,0.929526602,0.070252159,0.055924623,1.225454309,103.5959976,62.6018656,45.8398141,-134737.8034,2238.65219,1104.596405
0.654375,0.582465014,0.13712082,-0.114301584,0.864308028,103.6351495,62.61470243,45.83303227,-134739.9509,2241.007003,1105.758317
0.655,0.659165616,-0.159472861,0.195957014,1.00551557,103.6743014,62.53931603,45.89325011,-134768.6978,2269.543561,1119.838834
0.655625,0.280083833,0.243873105,0.023711253,0.339866676,103.7134534,62.61396919,45.85680874,-134748.428,2249.380772,1109.890105
0.65625,0.04525138,-0.130683305,-0.10883193,0.234887553,103.7526053,62.58372068,45.85858281,-134759.4063,2259.934739,1115.097647
0.656875,0.10505102,-0.169173486,0.183437371,0.453517273,103.7917572,62.55175505,45.90753358,-134753.3189,2253.506484,1111.925815
0.6575,-0.236960698,0.254948285,0.014891778,0.602520741,103.8309091,62.63020111,45.86554315,-134739.4135,2238.966375,1104.75143
0.658125,-0.39432792,-0.190897535,-0.147840246,0.322481046,103.8700611,62.58894334,45.87887106,-134758.4415,2257.124744,1113.711138
0.65875,-0.313284711,-0.071962008,0.055273934,0.458542372,103.909213,62.59550505,45.91149111,-134738.5862,2236.576495,1103.572215
0.659375,-0.519876982,0.12910553,-0.104144763,0.805243613,103.9483649,62.61470243,45.90371495,-134763.6483,2260.156247,1115.206943
0.66,-0.326395371,-0.050569555,0.132818427,0.566205214,103.9875168,62.58267941,45.94551563,-134757.2905,2252.942997,1111.647779
0.660625,-0.360319967,-0.055828569,-0.094580972,0.405997504,104.0266688,62.59286326,45.91826585,-134772.1031,2266.806903,1118.488512
0.66125,-0.327558315,0.001302487,-0.009035571,0.457944364,104.0658207,62.6047436,45.92493705,-134769.132,2262.834365,1116.528381
0.661875,-0.235572529,-0.029858383,0.103466155,0.41837898,104.1049726,62.58623744,45.92446098,-134764.5768,2257.260364,1113.778056
0.6625,-0.134507671,0.251145514,0.15350205,0.491133612,104.1441246,62.60551009,45.93440212,-134763.6469,2255.16904,1112.746154
0.663125,-0.376349295,-0.219805628,-0.160359213,0.273297479,104.1832765,62.57187574,45.91227962,-134753.0799,2243.92298,1107.19712
0.66375,-0.295160296,-0.128060429,-0.073134648,0.283257118,104.2224284,62.57906829,45.9072715,-134762.196,2252.22282,1111.292429
0.664375,0.010793174,0.218098817,0.207449148,0.285941633,104.2615803,62.6213086,45.89777492,-134756.9883,2246.659432,1108.547341
0.665,-0.13439841,-0.133720466,-0.115987312,0.025571329,104.3007323,62.58052837,45.87324673,-134786.5073,2275.060268,1122.560889
0.665625,0.033696463,-0.119707248,-0.104789397,0.207204185,104.3398842,62.58352275,45.86624209,-134774.3136,2262.564098,1116.395025
0.66625,0.389052636,0.300234914,0.169031226,0.271131732,104.3790361,62.60976364,45.87053865,-134761.1388,2249.40086,1109.900017
0.666875,0.478447811,-0.122737953,-0.067305525,0.813845059,104.418188,62.57515836,45.86483062,-134746.2839,2234.769989,1102.680848
0.6675,0.600823857,-0.04991794,-0.073449941,0.937370682,104.45734,62.58865286,45.86425925,-134775.4994,2263.988299,1117.097755
0.668125,0.743752786,0.097506984,0.139862719,0.885500343,104.4964919,62.58873126,45.88628411,-134748.6974,2237.996117,1104.272685
0.66875,0.810298984,0.135703979,0.205616182,0.908629422,104.5356438,62.58199285,45.88156987,-134775.3087,2264.914923,1117.55497
0.669375,0.425057061,-0.016626737,-0.155077732,0.742165503,104.5747957,62.59822284,45.84829005,-134747.3559,2237.935432,1104.242742
0.67,0.708849416,-0.045447928,0.0779608,0.991067426,104.6139477,62.5835986,45.86880685,-134744.3276,2235.589414,1103.085169
0.670625,0.600136642,0.273245475,0.097973661,0.624296166,104.6530996,62.59902311,45.8618413,-134772.8374,2264.846206,1117.521064
0.67125,0.607041822,-0.109096249,-0.015385423,0.95344173,104.6922515,62.56565435,45.86137705,-134763.9546,2256.742013,1113.522291
0.671875,0.406215754,0.000798391,-0.07408515,0.632976888,104.7314035,62.58514318,45.84382004,-134749.2494,2242.812327,1106.649101
0.6725,0.570755183,0.104346994,0.039733648,0.709714981,104.7705554,62.59215137,45.83792229,-134749.1323,2243.479973,1106.978531
0.673125,0.534951121,0.056467994,0.019523096,0.704256401,104.8097073,62.59370762,45.84088295,-134768.3333,2263.10266,1116.660763
0.67375,0.516476508,0.002648588,-0.007374562,0.733852531,104.8488592,62.60262093,45.86105598,-134765.438,2260.493773,1115.373485
0.674375,0.22210862,-0.143643015,-0.19325527,0.555664283,104.8880112,62.58502622,45.87154482,-134753.0233,2248.649012,1109.52904
0.675,0.038787056,0.057269409,-0.001333107,0.073385827,104.9271631,62.60108813,45.90548684,-134745.2528,2240.869322,1105.690383
0.675625,-0.080335897,0.01395919,0.084998416,0.203158978,104.966315,62.59488648,45.91905513,-134763.9197,2259.174375,1114.722468
0.67625,-0.289044542,-0.001006982,-0.133057476,0.353178331,105.0054669,62.59964904,45.89906951,-134749.7422,2244.542496,1107.502801
0.676875,-0.046751366,0.00669404,0.179869205,0.290177415,105.0446189,62.5844654,45.92102655,-134757.3567,2251.319653,1110.846788
0.6775,-0.308668631,0.032399618,-0.076871245,0.426611885,105.0837708,62.59319274,45.89946335,-134779.2638,2272.395794,1121.246184
0.678125,-0.414587951,0.000899381,-0.055026559,0.552305919,105.1229227,62.58830742,45.90657809,-134758.3457,2250.755726,1110.568535
0.67875,-0.425658661,0.088719167,0.1191544,0.749888075,105.1620746,62.57538344,45.93083151,-134756.5021,2247.70337,1109.062441
0.679375,-0.698799358,-0.067054852,-0.108656049,0.865506157,105.2012266,62.5829536,45.90921027,-134754.3036,2244.242903,1107.354976
0.68,-0.440860093,0.141799297,0.108675496,0.801609951,105.2403785,62.6077277,45.91889213,-134762.6057,2251.320415,1110.847164
0.680625,-0.537921875,-0.060060665,-0.076394802,0.664549005,105.2795304,62.59815967,45.901944,-134773.3351,2261.0267,1115.636442
0.68125,-0.410478396,-0.047158685,0.028645973,0.574958928,105.3186824,62.59495682,45.90343834,-134770.0216,2256.626957,1113.46552
0.681875,-0.187894933,0.23839996,0.096363777,0.531699752,105.3578343,62.62681034,45.90498242,-134760.9041,2246.771016,1108.602398
0.6825,-0.161901316,-0.23678042,-0.136966265,0.127245834,105.3969862,62.57094647,45.89510791,-134762.7595,2248.042971,1109.230007
0.683125,-0.069264758,-0.11555265,-0.156900786,0.107388597,105.4361381,62.5850208,45.87644922,-134757.3778,2242.436471,1106.463646
0.68375,0.233157982,0.082049803,0.087349538,0.210052069,105.4752901,62.59466408,45.8824506,-134760.9648,2245.621696,1108.035301
0.684375,0.574442784,0.112015021,0.187085505,0.607882123,105.514442,62.5876278,45.89049182,-134774.9481,2259.530896,1114.898382
0.685,0.40037874,-0.005403156,-0.095077658,0.646666457,105.5535939,62.60427301,45.85113748,-134761.2161,2246.614488,1108.525164
0.685625,0.626760708,-0.079574176,-0.038866813,0.971404167,105.5927458,62.59087135,45.83890216,-134776.6865,2262.796279,1116.509588
0.68625,0.670013707,0.188025376,0.135084544,0.721986629,105.6318978,62.60649157,45.84878052,-134745.7172,2232.538506,1101.579789
0.686875,0.593252212,0.013565113,-0.044317874,0.86364529,105.6710497,62.59992543,45.83133344,-134753.2953,2240.633076,1105.573814
0.6875,0.523038243,-0.210453756,-0.151752381,0.998398092,105.7102016,62.57561799,45.83252096,-134745.8103,2234.040104,1102.320708
0.688125,0.65287321,0.254006253,0.135091174,0.664329649,105.7493535,62.61373412,45.84774281,-134745.1899,2233.906077,1102.254576
0.68875,0.715360669,-0.181775569,-0.084377695,1.205786558,105.7885055,62.59084977,45.83947215,-134752.468,2241.87221,1106.185228
0.689375,0.700890657,-0.104606439,-0.119241706,1.149633357,105.8276574,62.59448596,45.84456197,-134741.0354,2231.50633,1101.070493
0.69,0.880637113,0.181994233,0.120691549,1.034106935,105.8668093,62.61028125,45.86241531,-134756.0616,2247.23503,1108.831352
0.690625,0.658502066,-0.203046308,-0.187132075,1.207317674,105.9059612,62.57352957,45.84716344,-134751.47,2243.370268,1106.9244
0.69125,0.51954581,0.077467356,0.071222186,0.629655805,105.9451132,62.59224167,45.87234801,-134763.5054,2255.848784,1113.081553
0.691875,0.336787512,-0.104761274,0.03997129,0.55137348,105.9842651,62.57520053,45.87033594,-134762.9535,2255.785193,1113.050176
0.6925,0.03318034,0.120679822,-0.050805151,0.210040039,106.023417,62.60343258,45.87271062,-134776.9673,2269.752631,1119.941993
0.693125,-0.102293671,-0.047518757,0.120513279,0.284390564,106.062569,62.56030856,45.91182999,-134762.1553,2255.013971,1112.66964
0.69375,-0.21156767,0.174000861,0.115914071,0.509196875,106.1017209,62.58262826,45.92057605,-134762.3422,2254.751777,1112.540268
0.694375,-0.435365029,-0.299824337,-0.310704173,0.184472164,106.1408728,62.58039207,45.88960571,-134757.0375,2249.01417,1109.709216
0.695,-0.289653763,0.096766578,0.061491069,0.523323737,106.1800247,62.59295293,45.92532801,-134756.8534,2248.042873,1109.229958
0.695625,0.007036021,0.020758173,0.134728957,0.171706502,106.2191767,62.58973753,45.92633429,-134747.6547,2238.316985,1104.431008
0.69625,-0.417878698,-0.145933805,-0.289459424,0.333234359,106.2583286,62.59038536,45.88868388,-134769.1008,2259.166013,1114.718341
0.696875,-0.443330231,-0.176456063,0.006689091,0.554329648,106.2974805,62.55996748,45.93083432,-134753.5488,2242.811449,1106.648668
0.6975,-0.405522967,-0.091017354,-0.060469675,0.467876816,106.3366324,62.58725248,45.9083168,-134755.533,2244.279103,1107.372838
0.698125,-0.431552543,0.125240653,-0.097348874,0.686481502,106.3757844,62.61231679,45.90088102,-134749.6556,2237.72671,1104.139754
0.69875,-0.302265202,-0.007623335,0.232373315,0.655934879,106.4149363,62.54520328,45.97514095,-134777.8409,2264.887196,1117.541289
0.699375,-0.334071082,-0.177232809,-0.058501865,0.33857595,106.4540882,62.57340761,45.92791061,-134767.0539,2253.555778,1111.950138
0.7,-0.340858866,0.123057031,-0.167620424,0.57421503,106.4932401,62.62371876,45.88884163,-134770.3919,2256.454772,1113.38056
0.700625,0.18812569,-0.011526516,0.24050235,0.32576505,106.5323921,62.56722961,45.91892883,-134767.5162,2253.290937,1111.81946
